bucket,new_verdict,new_conf,new_reason,triage,triage_score,triage_reason,id,final,source,old_name,old_address,old_lat,old_lng,google_place_id,google_name,google_address,google_lat,google_lng,name_sim,distance_m,business_status,food_signal,google_primary_type,google_types,google_phone,google_rating,rating_count,opening_hours,has_photo,photo_name,photo_attribution,llm_verdict,llm_conf,llm_reason,google_maps_uri,resolved_final,collision
still_maybe,no,0.15,"Despite matching unique name (Insalata/אינסלטה) and same city (Ra'anana), the distance of 17.1 km between the two addresses is extremely large. Even accounting for potential GPS errors in our database, this distance suggests these are NOT the same physical location. The street names also differ (המלאכה vs HaTa'asiya), and both are in the industrial zone but at very different coordinates. This appears to be either a different branch or a data error that cannot be resolved by the 'same street, different house number' rule.",maybe,0,LLM לא (conf 0.85) · עיר/רחוב לא זוהו כתואמים,5771,no_match,llm-no,Insalata אינסלטה רעננה,"המלאכה 4, אזור תעשייה רעננה, Israel",32.066456,34.785382,ChIJJ_3Sv2E4HRURqIH46FJguKA,אינסלטה,"HaTa'asiya St 1, Ra'anana, Israel",32.196498999999996,34.883172,1.000,17143,OPERATIONAL,food,salad_shop,salad_shop;restaurant;point_of_interest;food;establishment,09-745-8050,4,34,Monday: 8:30 AM – 3:00 PM | Tuesday: 8:30 AM – 3:00 PM | Wednesday: 8:30 AM – 3:00 PM | Thursday: 8:30 AM – 3:00 PM | Friday: Closed | Saturday: Closed | Sunday: 8:30 AM – 3:00 PM,yes,places/ChIJJ_3Sv2E4HRURqIH46FJguKA/photos/AaVGc3kV2IOc09s_fuixyoK3opcxQyJmT14Gvg79TMrcrG4ppWCgyIzX2Xe72hN-8Tb_kA63llHtzb8bLzI4LBGt5-BgWt1caZRrMQ_MDWmSVCMGH8w9a2NWOZ7IABNk_sNVcrSlFmWJEUO3wCdE-Ld0apw0imLcEmuKJLi52R_46BIOw071P_HZwsrOJaUmupLIpi2u5dMvnO1hDl7h6SuMMvNqFcp7bEOp-5nZRAHCcjdWiFSXNgFYdik5PpJH3SGYUn0jL2g4l6-fMqp2by4mnLPYU5iljyhLNN0I6fkn-fWWoSQL98D_vkdzXkGJJbqzeuJ_Yv2CsfWD9dgkUXpkMPGkYP1t69YTQF8NLYnv8G4MjieTaPYrDJgoMwB6aX4Pd79iUo-RGVsERDQrQDp2yVVGzMrvzcxoDbttTcUGtFAQgfe4453cC9JZDOATbQ,אינסלטה,no,0.85,"Despite matching name (Insalata/אינסלטה), the house numbers differ significantly (4 vs 1) and distance is 17km, suggesting different locations. The street name is similar (HaTa'asiya/המלאכה - both refer to same street) but the specific addresses don't align closely enough to confirm same physical business.",https://maps.google.com/?cid=11581112350995415464&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.85,"Burger King הוא רשת שרשרת (chain). הכתובות שונות בדרכים שונות - אריה שנקר מול Maskit Street, עם מרחק של 559 מטרים. לרשתות זרות, כתובות שונות בעיר אותה פירושן סניפים שונים, ולכן זה לא אותה עסק.",maybe,0,LLM לא בטוח (0.4) · עיר/רחוב לא זוהו כתואמים,5795,uncertain,llm-uncertain,ברגר קינג,"אריה שנקר 14, הרצליה פיתוח, Israel",32.1591252,34.8084085,ChIJ6xF-Zn9JHRURuzbuo8QEgYI,Burger king,"Maskit St 22, Herzliya, 4673322, Israel",32.1638553,34.8104321,1.000,559,OPERATIONAL,food,fast_food_restaurant,fast_food_restaurant;restaurant;food;point_of_interest;establishment,,3.7,89,Monday: 11:00 AM – 9:30 PM | Tuesday: 11:00 AM – 9:30 PM | Wednesday: 11:00 AM – 9:30 PM | Thursday: 11:00 AM – 9:30 PM | Friday: Closed | Saturday: Closed | Sunday: 11:00 AM – 9:30 PM,yes,places/ChIJ6xF-Zn9JHRURuzbuo8QEgYI/photos/AaVGc3myyCTSIGGn20fZRkbDckTGLsQJdAIRLJ1h_nFQjsvHJxXC2Or47a9pCf8EiMkw4RUEi_5aCQeETI7_nSDz0cNsTzUKvUMkviRHPMpE4havLQyC4ayTcfuOoNzK8X7WJbm8YX4c6qo-uKAl__YkFp8VLElYOGjPeuDpEofF_HuBrya16j6daVfOhJdkQmAVlh2xysIIEy7ssEnRhacikJpk3P23p3LdV-n9xWyOorPFDmeiJg4tQWwhPrrp68t_Syq5OknQ7nTxv3CM2EX3mlCocHnnF2ZSxEIZCOFBabNpLz3Cgew-Bim6aP4qVc_JkUnG1_GsRVD6-u9YchQcSbvjM48i0aNyH4y2lg_9wLitpsOvSBGMNODVI4GYAm9AQDn8cR-Z6OtkUgZGiA8Itgwp2q41MCK7yqQIlmXZ9kS3Tx9s,Moises Zack,uncertain,0.4,"Name matches perfectly (Burger King translation), but addresses differ significantly: our database shows Arieh Shankar St 14 while Google shows Maskit St 22, ~559m apart. Both in Herzliya Pituach. Chain restaurant with multiple possible locations. Street and house number don't clearly align despite same city.",https://maps.google.com/?cid=9403802739536705211&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,no,0.15,"While the names match (באסטיה = באסטיה רעננה), the addresses are on completely different streets in Ra'anana (רננים vs Ha-Melakha/המלאכה) with a 13km distance value. This distance is suspiciously large for the same city and suggests either a data error or two different locations. Given that this is a unique restaurant name (not a chain), different streets with such a large distance indicates separate establishments.",maybe,0,LLM לא (conf 0.95) · עיר/רחוב לא זוהו כתואמים,5831,no_match,llm-no,באסטיה,"רננים 43, אזור תעשייה רעננה, Israel",32.0930993,34.8156753,ChIJ556ggP85HRURbFjWqzwbOQ0,באסטיה רעננה,"Ha-Melakha St 2, Ra'anana, 4366101, Israel",32.1974322,34.8782996,1.000,13014,OPERATIONAL,food,mediterranean_restaurant,mediterranean_restaurant;restaurant;food;point_of_interest;establishment,09-973-9000,3.3,15,Monday: 11:00 AM – 9:00 PM | Tuesday: 11:00 AM – 9:00 PM | Wednesday: 11:00 AM – 9:00 PM | Thursday: 11:00 AM – 9:00 PM | Friday: 9:00 AM – 2:00 PM | Saturday: Closed | Sunday: 11:00 AM – 9:00 PM,no,,,no,0.95,"Despite matching unique name (Bastia), the addresses are fundamentally different: A is on Ranannim St in Ra'anana industrial zone, B is on Ha-Melakha St in Ra'anana city center. Distance of 13km indicates these are different locations, not just coordinate errors.",https://maps.google.com/?cid=952822743560509548&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.85,"שם עסק זהה לחלוטין אך הכתובות שונות משמעותית - שד' אבא אבן לעומת Ha-Sadna'ot St, והמרחק הוא 3.7 ק""מ. למרות שהשם ייחודי תואם בדיוק, מרחק כזה גדול מצביע על שני מקומות שונים פיזיים. אם היה אותו ענף, הכתובת הייתה זהה או קרובה מאד.",maybe,0,עיר/רחוב לא זוהו כתואמים,5848,flagged,rule,יוסף חלום של שווארמה,"שד' אבא אבן 18, הרצליה פיתוח, Israel",32.1656255,34.8469023,ChIJb5QLU-1IHRUR4mBjHDxmZeo,יוסף חלום של שווארמה,"Ha-Sadna'ot St 2, Herzliya, 4672536, Israel",32.1625009,34.8072022,1.000,3753,CLOSED_PERMANENTLY,food,gyro_restaurant,gyro_restaurant;israeli_restaurant;meal_takeaway;restaurant;food;point_of_interest;establishment,09-957-2727,4,93,,yes,places/ChIJb5QLU-1IHRUR4mBjHDxmZeo/photos/AaVGc3nc-ngjILMugNTmNhE7611F7WGG1i7HfmDd29rQ9fx8iQrrVwwVSxUI5KxdiThfBUQo71ooRl90oJLTJflEekT5KTtspdJk1recMNmVKEaeg_kg0e3p5q_-eSau9ZsBDkR3a--SY0-sUukVV_pNvTAjdhl960gIOUzwmNAdnzROOE0xt8HIzz7q3wiXi4GfxvS9KskoNJuLlJQl9OjeypfZpXGzZfJySbsrWKXItYaRu0ldGy7Wdwd0SyEcnGVZCdfjTbXvoL96sllYIVmPXMbLS5kWFdkzd-DTBiXcFewEd-PWVh02xtq-UG6JYwm1pscYTWOfD_6Ee1XIQIZ4bfCwQWby-sOTUE_4AtvdXd7kHLmdrSXTE-unez82p1QHNDuBUMqXHHX1Dz3evP023PxZEwNd-Ev_C6uKSoLqU6r6iNXn,Itay Levy,,,,https://maps.google.com/?cid=16890018385883259106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
sure_wrong,no,0.85,"Same unique name (יאנאגי בר = Yanagi Bar) and same city (Pardes Hanna-Karkur), but the streets are completely different: 'המושב 33' (HaMoshav St) vs 'Hatzar HaShuk St'. The distance of 2113 meters is substantial. For a unique-name restaurant, street matching is critical. This appears to be either a chain with multiple branches in the same city, or our data is significantly wrong. Without confirmation this is the same branch, the different locations suggest different physical businesses.",maybe,0,LLM לא בטוח (0.6) · עיר/רחוב לא זוהו כתואמים,5889,uncertain,llm-uncertain,יאנאגי בר,"המושב 33, פרדס חנה-כרכור, Israel",32.4787375,34.9937697,ChIJsQgcugsPHRURtXyL5z4inbE,Yanagi Bar,"Hatzar HaShuk St, Pardes Hanna-Karkur, Israel",32.4742286,34.9718914,1.000,2113,OPERATIONAL,food,japanese_restaurant,japanese_restaurant;restaurant;food;point_of_interest;establishment,04-990-2882,4.4,333,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: Closed | Saturday: Closed | Sunday: 12:00 – 11:00 PM,yes,places/ChIJsQgcugsPHRURtXyL5z4inbE/photos/AaVGc3nPXmnVWkZ8exbRKaybsPRFXrH1yGvBG2om7QDv_C9xt7BEMWLkgxVmSqXXS3RudDuZ2Bv6wWfe-iBpj1oal66i_5N7yx1E0PJOQAsVQ5C95PNJ--siBbGKFi4a2RuAxsS6TMP59u5Cf9yx3hi-sVxlvkYYX1PnJBOaGWaQEwh63dfcuU7m7Qc-Y3YJtXlILYNaskgR4hYDN52jd9kAAwGVn3ScHCE4tQXYkBvZ67ONAczad8GTPuulmiZZA06sejeFFJDG-tx5R_1O7TdA06g1mfCcPNRuDHg77vN1OFUuHamIz_SaNpDJYIkvy1zoiF01MHANhMq0_3gNM6kPGbonquWQX0OCqx2Todo_g7xy7Cxyu_MgXtJg1RslMVuCMCggLwi-feTL4j2coNxvlsoifQRLyEWNvscqLOUtOpq8fw,al19823,uncertain,0.6,"Name matches perfectly (Yanagi Bar = יאנאגי בר), city matches (Pardes Hanna-Karkur), but streets differ significantly (המושב St vs Hatzar HaShuk St) with 2.1km distance. This is too large a discrepancy to confirm same location, though could be data error or business relocation.",https://maps.google.com/?cid=12798423369624812725&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,LLM לא (conf 0.95) · עיר/רחוב לא זוהו כתואמים,5898,no_match,llm-no,צ'וקה,"המלאכה 2, אזור תעשייה רעננה, Israel",32.066532,34.785078,ChIJjVreyGM4HRURKTQxM5OjApc,צ'וקה רעננה,"קניון רננים, Ra'anana, Israel",32.1973029,34.8778576,1.000,16964,OPERATIONAL,food,asian_restaurant,asian_restaurant;restaurant;food;point_of_interest;establishment,1-700-700-713,3.1,135,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 3:00 PM | Saturday: 8:00 – 11:00 PM | Sunday: 10:00 AM – 10:00 PM,yes,places/ChIJjVreyGM4HRURKTQxM5OjApc/photos/AaVGc3n-6WPNxo3ly8WdazlXPANw-vwupqE7EamgqzPg5IeGctUGpzZ4fTI-zKYxiiKSa8Tie9xhuNOJPkb-QDeLT5lSuVneli5IX2T90nRlNa4gqPQUZuc3HhPUZKbho1Qbo3waChfD_xqvWB8S25BZLRgLC8VXKQVRYxjwRMhr-iAdEkHzPcKC68nQ4O1LnQdURWM30jGFWwGJojhEeeivzIPL2glaPMRppYEOa8qmCVO1YQT3uo9kUgn1CMJq03mz_rzjTyrDsiSyP3kFGZoC9vg9tmRA3uhDH4xZQcfMphK6xBzXVkHkQaN3M86mT8N8Tqs14GU94S9_kU2icbctT15iFnksnSZEo_PFXX0c_VJ6EHzhEWqe5mK8yahQ7b-xaAYwCdcE6IVNPRy1qJrm8en4aLpqBB3OlLiqAUn4_zZ0Yg,Nissim Peretz,no,0.95,"Large distance discrepancy (16.9 km) between addresses. A is in industrial zone on Ha'Melakha St; B is in Ranim Mall. Despite matching unique name, the actual locations are too far apart to be the same business.",https://maps.google.com/?cid=10881439502294922281&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.95,"שתי עסקים שונים: שם שונה (My burger vs Meatbar burger), כתובת שונה (הדקל בתל מונד vs Zarhin ברעננה), עיר שונה (תל מונד vs רעננה), ומרחק גדול מאוד (8.1 ק״מ). אף על פי שלשניהם שם ייחודי, הפרטים שונים מהותית.",maybe,0,LLM לא (conf 0.95) · עיר/רחוב לא זוהו כתואמים,5919,no_match,llm-no,My burger,"הדקל 83, תל מונד, Israel",32.2594055,34.9218669,ChIJ3e7RCkA5HRUR0WxPjQ-PfL8,Meatbar burger רעננה,"Zarhin St 1, Ra'anana, Israel",32.1945832,34.882590199999996,1.000,8100,OPERATIONAL,food,hamburger_restaurant,hamburger_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,073-237-7017,4.4,145,Monday: 11:30 AM – 11:00 PM | Tuesday: 11:30 AM – 11:00 PM | Wednesday: 11:30 AM – 11:00 PM | Thursday: 11:30 AM – 11:00 PM | Friday: 11:30 AM – 11:00 PM | Saturday: 11:30 AM – 11:00 PM | Sunday: 11:30 AM – 11:00 PM,yes,places/ChIJ3e7RCkA5HRUR0WxPjQ-PfL8/photos/AaVGc3nZByVhaNb5AubcmiS9H2MKHHBMIz7TwTyTZo-7SXl-59U2ALyngdE9JxDzKtNYyXF6yhZy4m3Rzifw6OM6RdM4No4r0UEc8H5L5SxqaGcIo7eSKhD9IOyCGaqffYi7XBw3_4KTZ8XMAvDSpB5tnUDGNZHQMnBuDDDXXHxPqmGYi97NDjAf76640T8kYwllZLpE7zoEW8B8otWKduG87zDtxSurEX9EnXxm3mhAT6hgT3iUzHMUzPMGF2vJQdhLBmedFpwlfR4zhDSJAxxdMkdiLsBMGLb3_i6KlMHCbAURRYtkPPqvhV7Znhx0wFy452lOqA3x_n36H8cOZCbv1uvP9mCJevfAafMKTj6FmwH4dMUa-mEMImle7fCUKI11_W2WVYKEAnv5ldbF5tSPnVCWkZ2OesFi5QGGuBeSuLTN5NShcTVNl-NSaYRoDgdc,Meatbar burger רעננה,no,0.95,"Different cities (Tel Mond vs Ra'anana), different streets (Dekel vs Zarhin), 8.1km apart, and different business names (My burger vs Meatbar burger). No meaningful overlap despite both being burger places.",https://maps.google.com/?cid=13798060655314431185&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
still_maybe,uncertain,0,,maybe,0,סימנים מעורבים,5932,flagged,rule,צ'יינה בר,"הדקלים 125, פרדס חנה-כרכור, Israel",32.4797417,34.9710561,ChIJCUnnMmgOHRURG54iKBs4Pto,צ'יינה בר - אוכל אסיאתי,"Ha-Dkalim St 150, Pardes Hanna-Karkur, Israel",32.474208499999996,34.9728388,1.000,638,CLOSED_PERMANENTLY,food,chinese_restaurant,chinese_restaurant;barbecue_restaurant;restaurant;food;point_of_interest;establishment,,4.4,10,,yes,places/ChIJCUnnMmgOHRURG54iKBs4Pto/photos/AaVGc3n9GbKd0EXC0CMt64Ry6UPExjZDEi28ZMoqcdNh4d1zF6W8t4zuT_Yzo3pbXqO25gHlsiqvsddNuyJ1gc4yGk6rcZ6K7pISDnJJ_-jPuG3zdAC-8uM6zuDehm4ru0kgkgL0RYQX-jhsgKjGvrtGIQe5XaDJ6aLQao1Fr0YJpweHUN28Sg5rOI99I2RImmu24l_N7N-cvB8uqlFAmLb_sQubA0hpeBOFqEZDOUfgLYYf_klpgMqrf_Zso5eXB3yr4wvGoPjVWmagxXv-ZDu6ANQwS6ubkf1nnLEAO-CnztgpvaHxWLEFGc1eq6edHLb3fE1-u-N5usXETeP2A7oEb5EhEcbAilk6iPljdVSR5mSBt4XDngYsU7HTGWgjA3P8NxVyLAgk-_xlWb2xd-sPodSxaMKQwB4n4p4o8QLJmMwGEQ,yarden zamir,,,,https://maps.google.com/?cid=15726068638112980507&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
sure_wrong,no,0.85,"שם עסק זהה (פיצה FIX) אך הכתובות שונות מאוד: רחוב אלוף יקותיאל אדם 7 לעומת Ahad Ha'Am St 13. המרחק של 15.8 ק״מ מעיד על שתי סניפים שונים של רשת. בחברות שרשרת, רחובות שונים במדינה משמעותם סניף אחר.",maybe,0,LLM לא (conf 0.95) · עיר/רחוב לא זוהו כתואמים,5952,no_match,llm-no,פיצה FIX,"אלוף יקותיאל אדם 7, מול הפרדס, חדרה, Israel",32.5740706,34.9543255,ChIJzzcK-SsSHRURmP96ROXPQ3E,Pizza Fix Hadera,"Ahad Ha'Am St 13, Hadera, Israel",32.4357026,34.916938099999996,1.000,15780,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;pizza_delivery;salad_shop;meal_delivery;bakery;italian_restaurant;meal_takeaway;food_delivery;restaurant;food_store;food;store;point_of_interest;establishment,052-463-4303,4.3,87,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: Closed | Saturday: 9:00 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJzzcK-SsSHRURmP96ROXPQ3E/photos/AaVGc3mRX9lKwtlvfkUNOOT1eJWs2A5fke2JC-EOZjMn6KIAqgUW9-4E3s8bx3-yeg2SIyG84EuwQ_rRVpJ8_HR2a3Re-8LlBmyp2o-52oJSAwVbsNiTWP8s5QbM2GtRL6lIx28n0d5Y0S8-VC3yN0G0ukenBzQLM7cf3SRQGXILI7BCxEoRnK0XqhYBU8fVPylbZKJ0tS81QaS_qBdtFPsOHdG6MpmG1c0nI9V7Dz3I-Y2dBZzCWl0Tc15iIAjsZ_AQySD9iQYGR1cPNuX56BCNOQgocsBmEra1XF46AyXxcqoWRko8Jp2HTTVDuGVvlaDNkOSe7xcYAVxP7P_3Bkx9rHQV4TjkL1FXaqgQLqv-2mGe3xwfeK6df2HDnUxuDvtnXr0yOiBYpe5teLLt2AiGzlxABBkYF7aWFkK13p0wuQk,יקיר חייאב,no,0.95,"Street names don't match (Aluf Yekutiel Adam vs Ahad Ha'Am St) and house numbers differ significantly (7 vs 13). Distance of 15.7km is too large to be same location. Despite matching name, address mismatch is definitive.",https://maps.google.com/?cid=8161595533328842648&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_wrong,no,0.95,"שרשרת Pizza Hut - כל סניף בכתובת שונה הוא ענף אחר. הסניף שלנו ברחוב הרברט סמואל 37, בעוד גוגל מצביע על יצחק רבין 41. המרחק של 1032 מטרים וכתובות שונות מעידים על שני סניפים שונים של החברה בחדרה.",maybe,0,LLM לא בטוח (0.35) · רשת באותו שם אבל רחוב אחר — כנראה סניף אחר · עיר/רחוב לא זוהו כתואמים,5964,uncertain,llm-uncertain,פיצה האט,"הרברט סמואל 37, חדרה, Israel",32.4375191,34.9154266,ChIJ0YnjhVoSHRURINma0dzgWr0,פיצה האט - חדרה,"Yitshak Rabin St 41, Hadera, 3824947, Israel",32.4334695,34.9253202,1.000,1032,OPERATIONAL,food,pizza_restaurant,pizza_restaurant;pizza_delivery;catering_service;meal_delivery;food_delivery;meal_takeaway;service;restaurant;food;point_of_interest;establishment,1-700-506-070,3.6,471,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 2:30 PM | Saturday: 8:00 – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,yes,places/ChIJ0YnjhVoSHRURINma0dzgWr0/photos/AaVGc3m8NSaSo_hv5pTNPcGRfBmZCxG7lI-qTM0AC24KaF8g7jgnsPFHneN7rvFoYp-HTlHkyw40dkF-l8BvuNxZKvDyRmJydl8R39oTINodi6tNg9_H0insHpNuX_AWl4LLa3XU5sSQr2ne1zdPTaExQ9OktFMBHlak5B7D4oejzhZjHs7ieUvfJgkzqCh4czrOe93VJMRfnEJ0rhCKz_ynjN02E7HGcTF3knjlJENG9w5tMroJbaN0GUBzbuIfpgGvnCqSAe4l9pnRHkirr6kCr05RHEStobeHzxofkYdGZXCcq-OTgw4hag4-Bb3Z-rhOwvhBueysXj-SdT4yBg183Y_N9cORfiGgjaIJphTNlur30_kp7my_cIQwAQUgFX6xk21v59pedda1PTkpSHz7NFVR-Fse2CjnYXiQ7RUGWPwHrpaf,יעקב ירושלמי,uncertain,0.35,"Chain restaurant with matching name (Pizza Hut) but different street addresses (Herbert Samuel St 37 vs Yitzhak Rabin St 41) ~1km apart. For chains, street AND house number should match; this significant distance and different streets prevent confident matching despite same city and name.",https://maps.google.com/?cid=13644465260086352160&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
still_maybe,uncertain,0,,maybe,0,עיר/רחוב לא זוהו כתואמים,5982,no_match,rule,השניצליה,"עתיר ידע 4, קניון אושילנד, כפר סבא, Israel",32.058508,34.7685629,ChIJW_qt_L85HRURanQVb19SROk,השניצליה,"Kefar Sava, Israel",32.1650991,34.9283062,1.000,19153,OPERATIONAL,food,restaurant,restaurant;food;point_of_interest;establishment,,,,Monday: 11:00 AM – 10:30 PM | Tuesday: 11:00 AM – 10:30 PM | Wednesday: 11:00 AM – 10:30 PM | Thursday: 11:00 AM – 10:30 PM | Friday: 12:00 – 2:30 PM | Saturday: Closed | Sunday: 11:00 AM – 10:30 PM,no,,,,,,https://maps.google.com/?cid=16808650279092581482&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,no_match,
sure_right,yes,0.95,"שם ייחודי זהה לחלוטין (אמנון ורחל), עיר זהה (כפר סבא), רחוב זהה (התע״ש), הבדל בmakefile בית (21 vs 23) - שגיאה נפוצה במסד הנתונים שלנו. המרחק של 75 מטר על אותו רחוב תואם שגיאת כתובת.",maybe,0,עיר/רחוב לא זוהו כתואמים,6019,flagged,rule,אמנון ורחל,"התע""ש 21, כפר סבא, Israel",32.1769158,34.9273656,ChIJL-G2lGE5HRUR6VUQUyDAtI8,אמנון ורחל,"HaTa'as St 23, Kefar Sava, Israel",32.177574799999995,34.927534699999995,1.000,75,CLOSED_PERMANENTLY,food,restaurant,restaurant;food;point_of_interest;establishment,052-833-3306,5,1,,yes,places/ChIJL-G2lGE5HRUR6VUQUyDAtI8/photos/AaVGc3nSjEeHnwy1g3DjbCEt0O62LBzyziSS9OhGjJL9dRojpP6nG3B1SmEKCcRj2ziW1A6dr7a1fLQqOo5HbUSCfwgMY1ZPuxIKu_TGdrlllMEiwx__GhnA2A_yPJMEzxSaPgZs6NyHh7h7H76uEfoFfO1UaRAwhqdQU4T6hjO76FxThb-pf9LokaO_Q2X0Sg7lyIe8n-UUrbRS3wXKGeHh_piyxiKL89LMYjNgSV8P3jvYWpTt6lyl8WvDFZ0q-JtAdbVteW7mnoErui8K9snEnSmwaMNp3coNXbdIajg8AXA9M8znJpvaRPzutgZRFZ9sxXVkUpXesx_c9-322vLg1PHIzAxkUjRo6AuYEidsNRjmd4GRy5dyeDHEQHDJxRksnpAIqgkKgMH_iZqyIdeKtJrPw0s6APH-rl1nwoZFt0ZVJTa2,Mor David,,,,https://maps.google.com/?cid=10355112688296678889&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,flagged,
still_maybe,uncertain,0,,maybe,0,LLM לא בטוח (0.55) · עיר/רחוב לא זוהו כתואמים,6034,uncertain,llm-uncertain,סמי בכיכר,"עוזיאל 7, חדרה, Israel",32.4407009,34.9122593,ChIJlVa_qFYSHRURHvqVl2wD6D0,סמי בכיכר גריל ישראלי,"ארבע האגודות, Hadera, Israel",32.434098299999995,34.9094633,1.000,780,OPERATIONAL,food,restaurant,barbecue_restaurant;wedding_venue;middle_eastern_restaurant;event_venue;service;restaurant;food;point_of_interest;establishment,04-634-3022,4,3160,Monday: 11:30 AM – 11:30 PM | Tuesday: 11:30 AM – 11:30 PM | Wednesday: 11:30 AM – 11:30 PM | Thursday: 11:30 AM – 12:00 AM | Friday: 11:30 AM – 4:30 PM | Saturday: 6:00 PM – 12:00 AM | Sunday: 11:30 AM – 11:30 PM,yes,places/ChIJlVa_qFYSHRURHvqVl2wD6D0/photos/AaVGc3mV_qKt_GkphY4mXbO9ENcd06cx5nLm4rWjGKjHmBSZsucYS_jcuyCP5VlvzqaVdGGddRpDeSLarmbjcVmMq4BBdX0HkWXKxPiz3XxgTq4bMReCgmy9QOabd8bxcKkU1XCNJRPs7uKJk3OXCmmgU_F_XGeqZ7Qk9TsD8OSD4MfCYnuPbgL9g8L12D5dMk4tV2vFMIA-P79Akc3vwSEsCvDtx38xpkHl-sWxuCZIgr2xjOl9MuHzLIHkTdjQqX1YDCPajSciO9v9Jbj8Z7uEikQWb_ck2UQGP6f36-DlFI935_pgpIGPXlG6by5axAC_zFQdxkOxRtBFB8XtkIoJk3azRcT0uzifQTntIUqIbEgNOCsRO2y482JpXjqfj-EmDYJJWrnlEGOaoqSS8UZsbZLBXtDm_QZR0txJbdvMNCy4fIji,rivka cohen,uncertain,0.55,"Same unique name (Sami Bakikar), same city (Hadera), but different streets (Uziel vs Arbaa HaAgudot) with 780m distance. Our address data may be outdated; the name match is strong but street difference creates ambiguity.",https://maps.google.com/?cid=4460819195845016094&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,uncertain,
